Ficheiro,Tipo,Entidade
record_Famalicao0208.xml,Pessoa,Biblioteca Nacional
record_Famalicao0208.xml,Pessoa,Câmara Municipal
record_Famalicao0208.xml,Pessoa,Vila Nova
record_Famalicao0208.xml,Pessoa,Conselho Internacional
record_Famalicao0208.xml,Pessoa,Norma Geral Internacional
record_Famalicao0208.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0208.xml,Pessoa,Descrição Arquivística
record_Famalicao0208.xml,Pessoa,Arquivos Nacionais
record_Famalicao0208.xml,Data,1999
record_Famalicao0208.xml,Data,8107
record_Famalicao0208.xml,Data,0095
record_Famalicao0208.xml,Data,1994
record_Famalicao0208.xml,Data,2006
record_Famalicao0208.xml,Data,1987
record_Famalicao0208.xml,Data,2025
record_Famalicao0208.xml,Data,1991
record_Famalicao0208.xml,Data,2004
record_Famalicao0208.xml,Data,2002
record_Famalicao0208.xml,Data,7654
record_Famalicao0208.xml,Data,2001
record_Famalicao0208.xml,Data,1995
record_Famalicao0208.xml,Data,2003
record_Famalicao0208.xml,Data,1997
record_Famalicao0208.xml,Lugar,no âmbito
record_Famalicao0208.xml,Lugar,em Arquivo
record_Famalicao0446.xml,Pessoa,Comissão Técnica
record_Famalicao0446.xml,Pessoa,Biblioteca Nacional
record_Famalicao0446.xml,Pessoa,Vila Nova
record_Famalicao0446.xml,Pessoa,Conselho Internacional
record_Famalicao0446.xml,Pessoa,Norma Geral Internacional
record_Famalicao0446.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0446.xml,Pessoa,Descrição Arquivística
record_Famalicao0446.xml,Pessoa,Arquivos Nacionais
record_Famalicao0446.xml,Data,1999
record_Famalicao0446.xml,Data,8107
record_Famalicao0446.xml,Data,1897
record_Famalicao0446.xml,Data,1994
record_Famalicao0446.xml,Data,2006
record_Famalicao0446.xml,Data,1987
record_Famalicao0446.xml,Data,0015
record_Famalicao0446.xml,Data,1893
record_Famalicao0446.xml,Data,2025
record_Famalicao0446.xml,Data,2004
record_Famalicao0446.xml,Data,2002
record_Famalicao0446.xml,Data,1896
record_Famalicao0446.xml,Data,2001
record_Famalicao0446.xml,Data,1995
record_Famalicao0446.xml,Data,2003
record_Famalicao0446.xml,Data,1997
record_Famalicao0446.xml,Lugar,no âmbito
record_Famalicao0446.xml,Lugar,em Arquivo
record_Famalicao0194.xml,Pessoa,Comissão Técnica
record_Famalicao0194.xml,Pessoa,Biblioteca Nacional
record_Famalicao0194.xml,Pessoa,Câmara Municipal
record_Famalicao0194.xml,Pessoa,Vila Nova
record_Famalicao0194.xml,Pessoa,Conselho Internacional
record_Famalicao0194.xml,Pessoa,Norma Geral Internacional
record_Famalicao0194.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0194.xml,Pessoa,Descrição Arquivística
record_Famalicao0194.xml,Pessoa,Arquivos Nacionais
record_Famalicao0194.xml,Data,0081
record_Famalicao0194.xml,Data,1999
record_Famalicao0194.xml,Data,8107
record_Famalicao0194.xml,Data,1994
record_Famalicao0194.xml,Data,2006
record_Famalicao0194.xml,Data,1987
record_Famalicao0194.xml,Data,1984
record_Famalicao0194.xml,Data,2025
record_Famalicao0194.xml,Data,2004
record_Famalicao0194.xml,Data,2002
record_Famalicao0194.xml,Data,7654
record_Famalicao0194.xml,Data,2001
record_Famalicao0194.xml,Data,1995
record_Famalicao0194.xml,Data,2003
record_Famalicao0194.xml,Data,1997
record_Famalicao0194.xml,Lugar,no âmbito
record_Famalicao0194.xml,Lugar,em Arquivo
record_Famalicao0342.xml,Pessoa,Comissão Técnica
record_Famalicao0342.xml,Pessoa,Biblioteca Nacional
record_Famalicao0342.xml,Pessoa,Vila Nova
record_Famalicao0342.xml,Pessoa,Conselho Internacional
record_Famalicao0342.xml,Pessoa,Norma Geral Internacional
record_Famalicao0342.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0342.xml,Pessoa,Descrição Arquivística
record_Famalicao0342.xml,Pessoa,Arquivos Nacionais
record_Famalicao0342.xml,Data,1888
record_Famalicao0342.xml,Data,1999
record_Famalicao0342.xml,Data,8107
record_Famalicao0342.xml,Data,1994
record_Famalicao0342.xml,Data,2006
record_Famalicao0342.xml,Data,1987
record_Famalicao0342.xml,Data,1900
record_Famalicao0342.xml,Data,2025
record_Famalicao0342.xml,Data,2004
record_Famalicao0342.xml,Data,2002
record_Famalicao0342.xml,Data,2001
record_Famalicao0342.xml,Data,0001
record_Famalicao0342.xml,Data,1995
record_Famalicao0342.xml,Data,2003
record_Famalicao0342.xml,Data,1997
record_Famalicao0342.xml,Lugar,no âmbito
record_Famalicao0342.xml,Lugar,em Arquivo
record_Famalicao0407.xml,Pessoa,Comissão Técnica
record_Famalicao0407.xml,Pessoa,Biblioteca Nacional
record_Famalicao0407.xml,Pessoa,Vila Nova
record_Famalicao0407.xml,Pessoa,Conselho Internacional
record_Famalicao0407.xml,Pessoa,Norma Geral Internacional
record_Famalicao0407.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0407.xml,Pessoa,Descrição Arquivística
record_Famalicao0407.xml,Pessoa,Arquivos Nacionais
record_Famalicao0407.xml,Data,1999
record_Famalicao0407.xml,Data,8107
record_Famalicao0407.xml,Data,1908
record_Famalicao0407.xml,Data,1994
record_Famalicao0407.xml,Data,2006
record_Famalicao0407.xml,Data,1987
record_Famalicao0407.xml,Data,0011
record_Famalicao0407.xml,Data,1907
record_Famalicao0407.xml,Data,2025
record_Famalicao0407.xml,Data,2004
record_Famalicao0407.xml,Data,2002
record_Famalicao0407.xml,Data,2001
record_Famalicao0407.xml,Data,1995
record_Famalicao0407.xml,Data,2003
record_Famalicao0407.xml,Data,1997
record_Famalicao0407.xml,Lugar,no âmbito
record_Famalicao0407.xml,Lugar,em Arquivo
record_Famalicao0300.xml,Pessoa,Comissão Técnica
record_Famalicao0300.xml,Pessoa,Manuel Pinto Couto
record_Famalicao0300.xml,Pessoa,Cosme José Rebelo Machado
record_Famalicao0300.xml,Pessoa,Biblioteca Nacional
record_Famalicao0300.xml,Pessoa,Vila Nova
record_Famalicao0300.xml,Pessoa,Conselho Internacional
record_Famalicao0300.xml,Pessoa,Norma Geral Internacional
record_Famalicao0300.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0300.xml,Pessoa,Santa Eulália
record_Famalicao0300.xml,Pessoa,Descrição Arquivística
record_Famalicao0300.xml,Pessoa,Arquivos Nacionais
record_Famalicao0300.xml,Data,1999
record_Famalicao0300.xml,Data,8107
record_Famalicao0300.xml,Data,1994
record_Famalicao0300.xml,Data,2006
record_Famalicao0300.xml,Data,1987
record_Famalicao0300.xml,Data,2025
record_Famalicao0300.xml,Data,1837
record_Famalicao0300.xml,Data,2004
record_Famalicao0300.xml,Data,2002
record_Famalicao0300.xml,Data,2001
record_Famalicao0300.xml,Data,1995
record_Famalicao0300.xml,Data,2003
record_Famalicao0300.xml,Data,1997
record_Famalicao0300.xml,Lugar,no âmbito
record_Famalicao0300.xml,Lugar,em Arquivo
record_Famalicao0262.xml,Pessoa,Comissão Técnica
record_Famalicao0262.xml,Pessoa,Biblioteca Nacional
record_Famalicao0262.xml,Pessoa,Vila Nova
record_Famalicao0262.xml,Pessoa,Conselho Internacional
record_Famalicao0262.xml,Pessoa,Norma Geral Internacional
record_Famalicao0262.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0262.xml,Pessoa,António Jorge
record_Famalicao0262.xml,Pessoa,Cabo Verde
record_Famalicao0262.xml,Pessoa,Descrição Arquivística
record_Famalicao0262.xml,Pessoa,Arquivos Nacionais
record_Famalicao0262.xml,Data,1999
record_Famalicao0262.xml,Data,8107
record_Famalicao0262.xml,Data,1994
record_Famalicao0262.xml,Data,2006
record_Famalicao0262.xml,Data,1987
record_Famalicao0262.xml,Data,2025
record_Famalicao0262.xml,Data,2004
record_Famalicao0262.xml,Data,2002
record_Famalicao0262.xml,Data,2001
record_Famalicao0262.xml,Data,1621
record_Famalicao0262.xml,Data,1995
record_Famalicao0262.xml,Data,2003
record_Famalicao0262.xml,Data,1997
record_Famalicao0262.xml,Lugar,no âmbito
record_Famalicao0262.xml,Lugar,em Arquivo
record_Famalicao0049.xml,Pessoa,Comissão Técnica
record_Famalicao0049.xml,Pessoa,Biblioteca Nacional
record_Famalicao0049.xml,Pessoa,Vila Nova
record_Famalicao0049.xml,Pessoa,Conselho Internacional
record_Famalicao0049.xml,Pessoa,Norma Geral Internacional
record_Famalicao0049.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0049.xml,Pessoa,Descrição Arquivística
record_Famalicao0049.xml,Pessoa,Arquivos Nacionais
record_Famalicao0049.xml,Data,0016
record_Famalicao0049.xml,Data,1940
record_Famalicao0049.xml,Data,1999
record_Famalicao0049.xml,Data,8107
record_Famalicao0049.xml,Data,1897
record_Famalicao0049.xml,Data,1994
record_Famalicao0049.xml,Data,2006
record_Famalicao0049.xml,Data,1987
record_Famalicao0049.xml,Data,2025
record_Famalicao0049.xml,Data,2004
record_Famalicao0049.xml,Data,2002
record_Famalicao0049.xml,Data,2001
record_Famalicao0049.xml,Data,1995
record_Famalicao0049.xml,Data,2003
record_Famalicao0049.xml,Data,1997
record_Famalicao0049.xml,Lugar,no âmbito
record_Famalicao0049.xml,Lugar,em Arquivo
record_Famalicao0053.xml,Pessoa,Comissão Técnica
record_Famalicao0053.xml,Pessoa,Biblioteca Nacional
record_Famalicao0053.xml,Pessoa,Vila Nova
record_Famalicao0053.xml,Pessoa,Conselho Internacional
record_Famalicao0053.xml,Pessoa,Norma Geral Internacional
record_Famalicao0053.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0053.xml,Pessoa,Descrição Arquivística
record_Famalicao0053.xml,Pessoa,Arquivos Nacionais
record_Famalicao0053.xml,Data,1940
record_Famalicao0053.xml,Data,1999
record_Famalicao0053.xml,Data,8107
record_Famalicao0053.xml,Data,1897
record_Famalicao0053.xml,Data,1994
record_Famalicao0053.xml,Data,2006
record_Famalicao0053.xml,Data,1987
record_Famalicao0053.xml,Data,2025
record_Famalicao0053.xml,Data,0020
record_Famalicao0053.xml,Data,2004
record_Famalicao0053.xml,Data,2002
record_Famalicao0053.xml,Data,2001
record_Famalicao0053.xml,Data,1995
record_Famalicao0053.xml,Data,2003
record_Famalicao0053.xml,Data,1997
record_Famalicao0053.xml,Lugar,no âmbito
record_Famalicao0053.xml,Lugar,em Arquivo
record_Famalicao0105.xml,Pessoa,Comissão Técnica
record_Famalicao0105.xml,Pessoa,Biblioteca Nacional
record_Famalicao0105.xml,Pessoa,Vila Nova
record_Famalicao0105.xml,Pessoa,Conselho Internacional
record_Famalicao0105.xml,Pessoa,Norma Geral Internacional
record_Famalicao0105.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0105.xml,Pessoa,Descrição Arquivística
record_Famalicao0105.xml,Pessoa,Arquivos Nacionais
record_Famalicao0105.xml,Data,1940
record_Famalicao0105.xml,Data,1999
record_Famalicao0105.xml,Data,8107
record_Famalicao0105.xml,Data,0026
record_Famalicao0105.xml,Data,1897
record_Famalicao0105.xml,Data,1994
record_Famalicao0105.xml,Data,2006
record_Famalicao0105.xml,Data,1987
record_Famalicao0105.xml,Data,2025
record_Famalicao0105.xml,Data,2004
record_Famalicao0105.xml,Data,2002
record_Famalicao0105.xml,Data,2001
record_Famalicao0105.xml,Data,1995
record_Famalicao0105.xml,Data,2003
record_Famalicao0105.xml,Data,1997
record_Famalicao0105.xml,Lugar,no âmbito
record_Famalicao0105.xml,Lugar,em Arquivo
record_Famalicao0303.xml,Pessoa,Comissão Técnica
record_Famalicao0303.xml,Pessoa,Biblioteca Nacional
record_Famalicao0303.xml,Pessoa,Melo Pinheiro
record_Famalicao0303.xml,Pessoa,Vila Nova
record_Famalicao0303.xml,Pessoa,Conselho Internacional
record_Famalicao0303.xml,Pessoa,Vicente Machado
record_Famalicao0303.xml,Pessoa,Norma Geral Internacional
record_Famalicao0303.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0303.xml,Pessoa,Descrição Arquivística
record_Famalicao0303.xml,Pessoa,Arquivos Nacionais
record_Famalicao0303.xml,Data,1999
record_Famalicao0303.xml,Data,8107
record_Famalicao0303.xml,Data,1840
record_Famalicao0303.xml,Data,1994
record_Famalicao0303.xml,Data,2006
record_Famalicao0303.xml,Data,1987
record_Famalicao0303.xml,Data,2025
record_Famalicao0303.xml,Data,2004
record_Famalicao0303.xml,Data,2002
record_Famalicao0303.xml,Data,2001
record_Famalicao0303.xml,Data,1995
record_Famalicao0303.xml,Data,2003
record_Famalicao0303.xml,Data,1997
record_Famalicao0303.xml,Lugar,no âmbito
record_Famalicao0303.xml,Lugar,em Guimarães
record_Famalicao0303.xml,Lugar,em Arquivo
record_Famalicao0204.xml,Pessoa,Comissão Técnica
record_Famalicao0204.xml,Pessoa,Biblioteca Nacional
record_Famalicao0204.xml,Pessoa,Câmara Municipal
record_Famalicao0204.xml,Pessoa,Vila Nova
record_Famalicao0204.xml,Pessoa,Conselho Internacional
record_Famalicao0204.xml,Pessoa,Norma Geral Internacional
record_Famalicao0204.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0204.xml,Pessoa,Descrição Arquivística
record_Famalicao0204.xml,Pessoa,Arquivos Nacionais
record_Famalicao0204.xml,Data,0091
record_Famalicao0204.xml,Data,1999
record_Famalicao0204.xml,Data,8107
record_Famalicao0204.xml,Data,1994
record_Famalicao0204.xml,Data,2006
record_Famalicao0204.xml,Data,1987
record_Famalicao0204.xml,Data,2025
record_Famalicao0204.xml,Data,2004
record_Famalicao0204.xml,Data,2002
record_Famalicao0204.xml,Data,1989
record_Famalicao0204.xml,Data,2001
record_Famalicao0204.xml,Data,7654
record_Famalicao0204.xml,Data,1995
record_Famalicao0204.xml,Data,2003
record_Famalicao0204.xml,Data,1997
record_Famalicao0204.xml,Lugar,no âmbito
record_Famalicao0204.xml,Lugar,em Arquivo
record_Famalicao0496.xml,Pessoa,Comissão Técnica
record_Famalicao0496.xml,Pessoa,Biblioteca Nacional
record_Famalicao0496.xml,Pessoa,Câmara Municipal
record_Famalicao0496.xml,Pessoa,Vila Nova
record_Famalicao0496.xml,Pessoa,Conselho Internacional
record_Famalicao0496.xml,Pessoa,Norma Geral Internacional
record_Famalicao0496.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0496.xml,Pessoa,Descrição Arquivística
record_Famalicao0496.xml,Pessoa,Arquivos Nacionais
record_Famalicao0496.xml,Data,1296
record_Famalicao0496.xml,Data,1994
record_Famalicao0496.xml,Data,1987
record_Famalicao0496.xml,Data,2004
record_Famalicao0496.xml,Data,2001
record_Famalicao0496.xml,Data,2003
record_Famalicao0496.xml,Data,1997
record_Famalicao0496.xml,Data,1953
record_Famalicao0496.xml,Data,0011
record_Famalicao0496.xml,Data,1038
record_Famalicao0496.xml,Data,1020
record_Famalicao0496.xml,Data,1999
record_Famalicao0496.xml,Data,1951
record_Famalicao0496.xml,Data,2002
record_Famalicao0496.xml,Data,1995
record_Famalicao0496.xml,Data,8107
record_Famalicao0496.xml,Data,2006
record_Famalicao0496.xml,Data,2025
record_Famalicao0496.xml,Data,1952
record_Famalicao0496.xml,Data,1584
record_Famalicao0496.xml,Lugar,no âmbito
record_Famalicao0496.xml,Lugar,em Arquivo
record_Famalicao0279.xml,Pessoa,Comissão Técnica
record_Famalicao0279.xml,Pessoa,Biblioteca Nacional
record_Famalicao0279.xml,Pessoa,Vila Nova
record_Famalicao0279.xml,Pessoa,Conselho Internacional
record_Famalicao0279.xml,Pessoa,Norma Geral Internacional
record_Famalicao0279.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0279.xml,Pessoa,Descrição Arquivística
record_Famalicao0279.xml,Pessoa,Arquivos Nacionais
record_Famalicao0279.xml,Data,1999
record_Famalicao0279.xml,Data,8107
record_Famalicao0279.xml,Data,1994
record_Famalicao0279.xml,Data,2006
record_Famalicao0279.xml,Data,1987
record_Famalicao0279.xml,Data,2010
record_Famalicao0279.xml,Data,2025
record_Famalicao0279.xml,Data,2004
record_Famalicao0279.xml,Data,2002
record_Famalicao0279.xml,Data,1920
record_Famalicao0279.xml,Data,2001
record_Famalicao0279.xml,Data,0001
record_Famalicao0279.xml,Data,1995
record_Famalicao0279.xml,Data,2003
record_Famalicao0279.xml,Data,1997
record_Famalicao0279.xml,Lugar,no âmbito
record_Famalicao0279.xml,Lugar,em Arquivo
record_Famalicao0128.xml,Pessoa,Comissão Técnica
record_Famalicao0128.xml,Pessoa,Biblioteca Nacional
record_Famalicao0128.xml,Pessoa,Vicente Pinheiro
record_Famalicao0128.xml,Pessoa,Vila Nova
record_Famalicao0128.xml,Pessoa,Conselho Internacional
record_Famalicao0128.xml,Pessoa,Norma Geral Internacional
record_Famalicao0128.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0128.xml,Pessoa,Descrição Arquivística
record_Famalicao0128.xml,Pessoa,Arquivos Nacionais
record_Famalicao0128.xml,Data,1999
record_Famalicao0128.xml,Data,8107
record_Famalicao0128.xml,Data,1994
record_Famalicao0128.xml,Data,2006
record_Famalicao0128.xml,Data,1987
record_Famalicao0128.xml,Data,1865
record_Famalicao0128.xml,Data,2025
record_Famalicao0128.xml,Data,2004
record_Famalicao0128.xml,Data,2002
record_Famalicao0128.xml,Data,2001
record_Famalicao0128.xml,Data,1995
record_Famalicao0128.xml,Data,2003
record_Famalicao0128.xml,Data,1997
record_Famalicao0128.xml,Lugar,no âmbito
record_Famalicao0128.xml,Lugar,em Arquivo
record_Famalicao0290.xml,Pessoa,Comissão Técnica
record_Famalicao0290.xml,Pessoa,Biblioteca Nacional
record_Famalicao0290.xml,Pessoa,Vila Nova
record_Famalicao0290.xml,Pessoa,Conselho Internacional
record_Famalicao0290.xml,Pessoa,Norma Geral Internacional
record_Famalicao0290.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0290.xml,Pessoa,Descrição Arquivística
record_Famalicao0290.xml,Pessoa,Arquivos Nacionais
record_Famalicao0290.xml,Data,1999
record_Famalicao0290.xml,Data,8107
record_Famalicao0290.xml,Data,1994
record_Famalicao0290.xml,Data,2006
record_Famalicao0290.xml,Data,1987
record_Famalicao0290.xml,Data,1843
record_Famalicao0290.xml,Data,2025
record_Famalicao0290.xml,Data,2004
record_Famalicao0290.xml,Data,2002
record_Famalicao0290.xml,Data,2001
record_Famalicao0290.xml,Data,1995
record_Famalicao0290.xml,Data,2003
record_Famalicao0290.xml,Data,1997
record_Famalicao0290.xml,Lugar,no âmbito
record_Famalicao0290.xml,Lugar,em Arquivo
record_Famalicao0015.xml,Pessoa,Comissão Técnica
record_Famalicao0015.xml,Pessoa,Biblioteca Nacional
record_Famalicao0015.xml,Pessoa,Vila Nova
record_Famalicao0015.xml,Pessoa,Conselho Internacional
record_Famalicao0015.xml,Pessoa,Norma Geral Internacional
record_Famalicao0015.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0015.xml,Pessoa,Descrição Arquivística
record_Famalicao0015.xml,Pessoa,Arquivos Nacionais
record_Famalicao0015.xml,Data,1999
record_Famalicao0015.xml,Data,8107
record_Famalicao0015.xml,Data,1928
record_Famalicao0015.xml,Data,1994
record_Famalicao0015.xml,Data,2006
record_Famalicao0015.xml,Data,1987
record_Famalicao0015.xml,Data,2025
record_Famalicao0015.xml,Data,2004
record_Famalicao0015.xml,Data,2002
record_Famalicao0015.xml,Data,1878
record_Famalicao0015.xml,Data,2001
record_Famalicao0015.xml,Data,0008
record_Famalicao0015.xml,Data,1995
record_Famalicao0015.xml,Data,2003
record_Famalicao0015.xml,Data,1997
record_Famalicao0015.xml,Lugar,no âmbito
record_Famalicao0015.xml,Lugar,em Arquivo
record_Famalicao0430.xml,Pessoa,Comissão Técnica
record_Famalicao0430.xml,Pessoa,Biblioteca Nacional
record_Famalicao0430.xml,Pessoa,Vila Nova
record_Famalicao0430.xml,Pessoa,Conselho Internacional
record_Famalicao0430.xml,Pessoa,Norma Geral Internacional
record_Famalicao0430.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0430.xml,Pessoa,Descrição Arquivística
record_Famalicao0430.xml,Pessoa,Arquivos Nacionais
record_Famalicao0430.xml,Data,1999
record_Famalicao0430.xml,Data,8107
record_Famalicao0430.xml,Data,1908
record_Famalicao0430.xml,Data,0005
record_Famalicao0430.xml,Data,1994
record_Famalicao0430.xml,Data,2006
record_Famalicao0430.xml,Data,1987
record_Famalicao0430.xml,Data,1907
record_Famalicao0430.xml,Data,2025
record_Famalicao0430.xml,Data,2004
record_Famalicao0430.xml,Data,2002
record_Famalicao0430.xml,Data,2001
record_Famalicao0430.xml,Data,1995
record_Famalicao0430.xml,Data,2003
record_Famalicao0430.xml,Data,1997
record_Famalicao0430.xml,Lugar,no âmbito
record_Famalicao0430.xml,Lugar,em Arquivo
record_Famalicao0050.xml,Pessoa,Comissão Técnica
record_Famalicao0050.xml,Pessoa,Biblioteca Nacional
record_Famalicao0050.xml,Pessoa,Vila Nova
record_Famalicao0050.xml,Pessoa,Conselho Internacional
record_Famalicao0050.xml,Pessoa,Norma Geral Internacional
record_Famalicao0050.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0050.xml,Pessoa,Descrição Arquivística
record_Famalicao0050.xml,Pessoa,Arquivos Nacionais
record_Famalicao0050.xml,Data,1940
record_Famalicao0050.xml,Data,1999
record_Famalicao0050.xml,Data,8107
record_Famalicao0050.xml,Data,1897
record_Famalicao0050.xml,Data,1994
record_Famalicao0050.xml,Data,2006
record_Famalicao0050.xml,Data,1987
record_Famalicao0050.xml,Data,0017
record_Famalicao0050.xml,Data,2025
record_Famalicao0050.xml,Data,2004
record_Famalicao0050.xml,Data,2002
record_Famalicao0050.xml,Data,2001
record_Famalicao0050.xml,Data,1995
record_Famalicao0050.xml,Data,2003
record_Famalicao0050.xml,Data,1997
record_Famalicao0050.xml,Lugar,no âmbito
record_Famalicao0050.xml,Lugar,em Arquivo
record_Famalicao0205.xml,Pessoa,Comissão Técnica
record_Famalicao0205.xml,Pessoa,Biblioteca Nacional
record_Famalicao0205.xml,Pessoa,Câmara Municipal
record_Famalicao0205.xml,Pessoa,Vila Nova
record_Famalicao0205.xml,Pessoa,Conselho Internacional
record_Famalicao0205.xml,Pessoa,Norma Geral Internacional
record_Famalicao0205.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0205.xml,Pessoa,Descrição Arquivística
record_Famalicao0205.xml,Pessoa,Arquivos Nacionais
record_Famalicao0205.xml,Data,1990
record_Famalicao0205.xml,Data,1999
record_Famalicao0205.xml,Data,8107
record_Famalicao0205.xml,Data,1994
record_Famalicao0205.xml,Data,2006
record_Famalicao0205.xml,Data,1987
record_Famalicao0205.xml,Data,2025
record_Famalicao0205.xml,Data,2004
record_Famalicao0205.xml,Data,2002
record_Famalicao0205.xml,Data,7654
record_Famalicao0205.xml,Data,2001
record_Famalicao0205.xml,Data,1995
record_Famalicao0205.xml,Data,2003
record_Famalicao0205.xml,Data,1997
record_Famalicao0205.xml,Data,0092
record_Famalicao0205.xml,Lugar,no âmbito
record_Famalicao0205.xml,Lugar,em Arquivo
record_Famalicao0232.xml,Pessoa,Comissão Técnica
record_Famalicao0232.xml,Pessoa,Biblioteca Nacional
record_Famalicao0232.xml,Pessoa,Câmara Municipal
record_Famalicao0232.xml,Pessoa,Vila Nova
record_Famalicao0232.xml,Pessoa,Conselho Internacional
record_Famalicao0232.xml,Pessoa,Norma Geral Internacional
record_Famalicao0232.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0232.xml,Pessoa,Descrição Arquivística
record_Famalicao0232.xml,Pessoa,Arquivos Nacionais
record_Famalicao0232.xml,Data,1999
record_Famalicao0232.xml,Data,8107
record_Famalicao0232.xml,Data,1994
record_Famalicao0232.xml,Data,2006
record_Famalicao0232.xml,Data,1987
record_Famalicao0232.xml,Data,2025
record_Famalicao0232.xml,Data,0119
record_Famalicao0232.xml,Data,2004
record_Famalicao0232.xml,Data,2002
record_Famalicao0232.xml,Data,7654
record_Famalicao0232.xml,Data,2001
record_Famalicao0232.xml,Data,1995
record_Famalicao0232.xml,Data,2003
record_Famalicao0232.xml,Data,1997
record_Famalicao0232.xml,Lugar,no âmbito
record_Famalicao0232.xml,Lugar,em Arquivo
record_Famalicao0366.xml,Pessoa,Comissão Técnica
record_Famalicao0366.xml,Pessoa,Biblioteca Nacional
record_Famalicao0366.xml,Pessoa,Vila Nova
record_Famalicao0366.xml,Pessoa,Conselho Internacional
record_Famalicao0366.xml,Pessoa,Norma Geral Internacional
record_Famalicao0366.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0366.xml,Pessoa,Descrição Arquivística
record_Famalicao0366.xml,Pessoa,Arquivos Nacionais
record_Famalicao0366.xml,Data,1999
record_Famalicao0366.xml,Data,8107
record_Famalicao0366.xml,Data,1912
record_Famalicao0366.xml,Data,1994
record_Famalicao0366.xml,Data,2006
record_Famalicao0366.xml,Data,1987
record_Famalicao0366.xml,Data,2025
record_Famalicao0366.xml,Data,2004
record_Famalicao0366.xml,Data,2002
record_Famalicao0366.xml,Data,0008
record_Famalicao0366.xml,Data,2001
record_Famalicao0366.xml,Data,1995
record_Famalicao0366.xml,Data,2003
record_Famalicao0366.xml,Data,1997
record_Famalicao0366.xml,Data,1914
record_Famalicao0366.xml,Lugar,no âmbito
record_Famalicao0366.xml,Lugar,em Arquivo
record_Famalicao0099.xml,Pessoa,Comissão Técnica
record_Famalicao0099.xml,Pessoa,Biblioteca Nacional
record_Famalicao0099.xml,Pessoa,Vila Nova
record_Famalicao0099.xml,Pessoa,Conselho Internacional
record_Famalicao0099.xml,Pessoa,Norma Geral Internacional
record_Famalicao0099.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0099.xml,Pessoa,Descrição Arquivística
record_Famalicao0099.xml,Pessoa,Arquivos Nacionais
record_Famalicao0099.xml,Data,1940
record_Famalicao0099.xml,Data,1999
record_Famalicao0099.xml,Data,8107
record_Famalicao0099.xml,Data,1897
record_Famalicao0099.xml,Data,1994
record_Famalicao0099.xml,Data,2006
record_Famalicao0099.xml,Data,1987
record_Famalicao0099.xml,Data,2025
record_Famalicao0099.xml,Data,0020
record_Famalicao0099.xml,Data,2004
record_Famalicao0099.xml,Data,2002
record_Famalicao0099.xml,Data,2001
record_Famalicao0099.xml,Data,1995
record_Famalicao0099.xml,Data,2003
record_Famalicao0099.xml,Data,1997
record_Famalicao0099.xml,Lugar,no âmbito
record_Famalicao0099.xml,Lugar,em Arquivo
record_Famalicao0450.xml,Pessoa,Comissão Técnica
record_Famalicao0450.xml,Pessoa,Biblioteca Nacional
record_Famalicao0450.xml,Pessoa,Vila Nova
record_Famalicao0450.xml,Pessoa,Conselho Internacional
record_Famalicao0450.xml,Pessoa,Norma Geral Internacional
record_Famalicao0450.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0450.xml,Pessoa,Descrição Arquivística
record_Famalicao0450.xml,Pessoa,Arquivos Nacionais
record_Famalicao0450.xml,Data,1999
record_Famalicao0450.xml,Data,8107
record_Famalicao0450.xml,Data,1994
record_Famalicao0450.xml,Data,2006
record_Famalicao0450.xml,Data,1987
record_Famalicao0450.xml,Data,2025
record_Famalicao0450.xml,Data,2004
record_Famalicao0450.xml,Data,2002
record_Famalicao0450.xml,Data,1911
record_Famalicao0450.xml,Data,2001
record_Famalicao0450.xml,Data,1920
record_Famalicao0450.xml,Data,1995
record_Famalicao0450.xml,Data,2003
record_Famalicao0450.xml,Data,1997
